Frequency (THz),n_real,n_imag
1.59189189189189,-3.84998048471947e-17,8.2118647610175
1.60675675675676,-4.14143900286284e-15,7.48775942645151
1.62162162162162,6.4761492500319e-16,6.89028643812806
1.63648648648649,3.43576900720987e-16,6.38400991363938
1.65135135135135,-3.77320720461897e-15,5.9459287905379
1.66621621621622,4.66068495582235e-16,5.56035632611098
1.68108108108108,-2.80541499135919e-15,5.21616127705995
1.69594594594595,2.56526555260714e-15,4.90518196020017
1.71081081081081,2.69260911441142e-15,4.62126542610308
1.72567567567568,7.0473863703074e-15,4.35965938979794
1.74054054054054,-8.77332560490437e-15,4.1166128137316
1.75540540540541,1.83123965236719e-15,3.88910482118519
1.77027027027027,4.17149223501876e-15,3.67465511957817
1.78513513513514,2.58206409869071e-15,3.4711875278907
1.8,7.8528650300621e-16,3.27692870509289
1.81486486486486,-3.77700614871818e-15,3.0903303267668
1.82972972972973,3.4311236287851e-15,2.91000658785641
1.84459459459459,-8.8853648443208e-17,2.73468097574873
1.85945945945946,1.67767902066517e-15,2.56313722561322
1.87432432432432,2.67242965522781e-15,2.39416937442692
1.88918918918919,2.15406882079543e-15,2.22652467992091
1.90405405405405,-2.41932687098896e-15,2.05883016307966
1.91891891891892,-5.90896209860984e-16,1.88948687087347
1.93378378378378,-2.28900802949948e-15,1.71650105257973
1.94864864864865,1.13305536893525e-14,1.53718557812448
1.96351351351351,6.08999541866537e-15,1.34756790309725
1.97837837837838,-1.87235762125983e-14,1.14102976496536
1.99324324324324,-1.24501036275325e-14,0.904408738131618
2.00810810810811,-1.21629640272653e-14,0.601079924315208
2.02297297297297,0.26529963522864,4.69285043569539e-14
2.03783783783784,0.692232431458695,1.66880618746909e-14
2.0527027027027,0.931118105708106,-9.43033641238409e-16
2.06756756756757,1.11150616606143,7.0131849746991e-15
2.08243243243243,1.2593992090671,-3.19854580234948e-17
2.0972972972973,1.38573374637428,-1.30089507567268e-14
2.11216216216216,1.49639074389176,-1.65951374220835e-14
2.12702702702703,1.59498481075676,-2.06449361031052e-14
2.14189189189189,1.68393522818443,9.1874355438782e-15
2.15675675675676,1.76496013406754,-1.06355823099481e-14
2.17162162162162,1.8393341456763,1.81520648261688e-15
2.18648648648649,1.90803499902084,-3.4103334157889e-15
2.20135135135135,1.97183276847021,-2.77992473231274e-17
2.21621621621622,2.03134707103916,3.2159483479827e-15
2.23108108108108,2.08708532986387,-2.83159343261211e-15
2.24594594594595,2.13946927834552,-1.32554833550999e-15
2.26081081081081,2.18885386523,5.41511037070122e-15
2.27567567567568,2.23554108015577,-1.78119591039957e-15
2.29054054054054,2.27979028412012,2.29810405015789e-16
2.30540540540541,2.32182607405863,-2.86788398380173e-15
2.32027027027027,2.36184436913973,2.75532829885324e-15
2.33513513513514,2.40001718964134,2.2969322358194e-15
2.35,2.43649645797742,3.19907419913941e-15
2.36486486486486,2.47141705707721,2.13180610927497e-15
2.37972972972973,2.50489931692825,5.96186460335579e-15
2.39459459459459,2.53705105529822,-5.05209447341203e-16
2.40945945945946,2.56796926693631,-4.16372436525404e-15
2.42432432432432,2.59774153274414,1.10793855684925e-15
2.43918918918919,2.62644720375856,2.09830198140605e-15
2.45405405405405,2.65415840247821,4.537129036917e-15
2.46891891891892,2.6809408748498,2.73465974389675e-15
2.48378378378378,2.70685471925339,-1.39338445643871e-15
2.49864864864865,2.73195501348872,1.54851584056378e-15
2.51351351351351,2.75629235664272,-2.39303695292698e-15
2.52837837837838,2.77991333950554,-1.408156738086e-15
2.54324324324324,2.80286095467798,1.94928107343693e-17
2.55810810810811,2.82517495551312,3.99192039868041e-15
2.57297297297297,2.84689217144,4.83196327296341e-15
