Scan Type:,SLOW
Start Pos:,4.50,End Pos:,19.50
27.353977844915,867,21.73,-44.6692275145722
27.3665659617328,873.5,21.74,-33.3848953302143
27.3791540785505,876.5,21.75,-37.9200320689971
27.3917421953682,878.5,21.76,-35.8727925862806
27.4043303121859,878,21.77,-33.6142336055522
27.4169184290037,874.5,21.78,-37.6203571474103
27.4295065458214,866.5,21.79,-41.8582894511709
27.4420946626391,859,21.8,-43.230082703633
27.4546827794568,848,21.81,-35.8425365636549
27.4672708962746,835,21.82,-40.0961617859362
27.4798590130923,825,21.83,-34.7304791633908
27.49244712991,814.5,21.84,-47.1181256017165
27.5050352467277,803,21.85,-38.5996827195917
27.5176233635455,794.5,21.86,-44.4147879859406
27.5302114803632,787,21.87,-33.854444269108
27.5427995971809,782,21.88,-45.4475739849408
27.5553877139986,777.5,21.89,-39.5879629233399
27.5679758308164,777.5,21.9,-39.6331382996621
27.5805639476341,783,21.91,-41.6005774506958
27.5931520644518,791,21.92,-40.4637879342695
27.6057401812695,800,21.93,-45.879271583269
27.6183282980873,814.5,21.94,-34.6181819951234
27.630916414905,828,21.95,-38.7419961325478
27.6435045317227,842.5,21.96,-47.6940343681027
27.6560926485404,856.5,21.97,-47.4330093495222
27.6686807653582,877.5,21.98,-45.4790096749576
27.6812688821759,891,21.99,-37.6296787736568
27.6938569989936,907,22,-34.8415414856218
27.7064451158113,920.5,22.01,-52.232527351086
27.7190332326291,929.5,22.02,-42.2323442308183
27.7316213494468,934,22.03,-38.7217310655223
27.7442094662645,934,22.04,-39.9373454172418
27.7567975830822,933.5,22.05,-40.171343772563
27.7693856998999,929,22.06,-51.6560444088984
27.7819738167177,924.5,22.07,-46.8080852456052
27.7945619335354,914.5,22.08,-43.4059255425803
27.8071500503531,909.5,22.09,-47.5972358485579
27.8197381671708,887,22.1,-42.0155379286833
27.8323262839886,870.5,22.11,-49.3150772355361
27.8449144008063,849,22.12,-37.9184037507206
27.857502517624,829.5,22.13,-40.8396974734935
27.8700906344417,810,22.14,-38.7379798757896
27.8826787512595,797.5,22.15,-53.7081386559575
27.8952668680772,780.5,22.16,-39.4511318660843
27.9078549848949,763,22.17,-38.9436701078011
27.9204431017126,744,22.18,-32.3666970889708
27.9330312185304,721.5,22.19,-43.8642565829754
27.9456193353481,700,22.2,-31.4297439341829
27.9582074521658,677.5,22.21,-39.7725368736474
27.9707955689835,655.5,22.22,-55.0738110852746
27.9833836858013,638,22.23,-35.779278076951
27.995971802619,618,22.24,-36.0538165851995
28.0085599194367,597,22.25,-44.1957075172431
28.0211480362544,577,22.26,-42.0739458487747
28.0337361530722,556,22.27,-46.2790513362002
28.0463242698899,532.5,22.28,-51.6231749404802
28.0589123867076,513,22.29,-46.1719925377264
28.0715005035253,488.5,22.3,-35.9844465868451
28.0840886203431,463,22.31,-34.5584355998162
28.0966767371608,435,22.32,-44.1030182378814
28.1092648539785,407,22.33,-43.1461735518875
28.1218529707962,376.5,22.34,-35.6310350122958
28.134441087614,344.5,22.35,-34.7985879881164
28.1470292044317,311,22.36,-39.1819590734227
28.1596173212494,280,22.37,-36.812829037742
28.1722054380671,248.5,22.38,-48.930089237056
28.1847935548849,220,22.39,-46.8105684059346
28.1973816717026,188,22.4,-38.0964790223493
28.2099697885203,157.5,22.41,-36.4095430897042
28.222557905338,129.5,22.42,-37.6722892394681
28.2351460221558,99.5,22.43,-35.6407097872825
28.2477341389735,70,22.44,-37.8736070970867
28.2603222557912,45,22.45,-45.2754023612473
28.2729103726089,18.5,22.46,-34.534934084766
28.2854984894267,-5.5,22.47,-50.5395872719112
28.2980866062444,-29,22.48,-40.9847673588177
28.3106747230621,-55,22.49,-38.0431018041607
28.3232628398798,-79.5,22.5,-35.1737300416861
28.3358509566975,-101.5,22.51,-42.7427809759874
28.3484390735153,-125,22.52,-42.3743181010465
28.361027190333,-145.5,22.53,-34.161143138615
28.3736153071507,-169.5,22.54,-46.5305440714696
28.3862034239684,-192.5,22.55,-39.8134064128013
28.3987915407862,-215.5,22.56,-32.944000287963
28.4113796576039,-239.5,22.57,-41.3652106801176
28.4239677744216,-261,22.58,-36.5132865820858
28.4365558912393,-281.5,22.59,-37.7754559750637
28.4491440080571,-303,22.6,-45.9395812500777
28.4617321248748,-326.5,22.61,-38.7836341393846
28.4743202416925,-349,22.62,-41.7057936500214
28.4869083585102,-374.5,22.63,-44.2696449028974
28.499496475328,-398.5,22.64,-34.115349736484
28.5120845921457,-426.5,22.65,-41.2921230237512
28.5246727089634,-451,22.66,-42.8416994353273
28.5372608257811,-477.5,22.67,-45.6522624170562
28.5498489425989,-504.5,22.68,-33.7586250156484
28.5624370594166,-530.5,22.69,-37.7089145997996
28.5750251762343,-555.5,22.7,-33.7286288176857
28.587613293052,-577.5,22.71,-37.1151697282465
28.6002014098698,-601.5,22.72,-42.9125180554689
28.6127895266875,-621,22.73,-39.0955020672004
28.6253776435052,-639,22.74,-43.2116916262573
28.6379657603229,-657.5,22.75,-45.7794524323519
28.6505538771407,-671.5,22.76,-40.3450964796363
28.6631419939584,-681.5,22.77,-49.9094953875522
28.6757301107761,-690,22.78,-38.2897167171205
28.6883182275938,-692,22.79,-37.7431911562515
28.7009063444116,-692.5,22.8,-41.9542221535318
28.7134944612293,-688.5,22.81,-42.3952633709332
28.726082578047,-681,22.82,-38.9448692842671
28.7386706948647,-674,22.83,-40.4812332913609
28.7512588116825,-660.5,22.84,-33.4912336372799
28.7638469285002,-648,22.85,-46.1089028209121
28.7764350453179,-630.5,22.86,-38.1061176819131
28.7890231621356,-611,22.87,-45.5261575304589
28.8016112789534,-591,22.88,-39.5455879693215
28.8141993957711,-565,22.89,-36.7160215881592
28.8267875125888,-537.5,22.9,-36.7283048932225
28.8393756294065,-508.5,22.91,-38.1580070753044
28.8519637462243,-479.5,22.92,-30.2941978318819
28.864551863042,-449.5,22.93,-38.74479070045
28.8771399798597,-418,22.94,-42.4311776285046
28.8897280966774,-387.5,22.95,-48.5523909463464
28.9023162134951,-353.5,22.96,-35.2510133651774
28.9149043303129,-318.5,22.97,-37.8644459062155
28.9274924471306,-280,22.98,-43.9043031531974
28.9400805639483,-241.5,22.99,-39.8149577852368
28.952668680766,-200,23,-39.9732671549948
28.9652567975838,-155.5,23.01,-39.2903194816343
28.9778449144015,-114,23.02,-39.3895126018613
28.9904330312192,-72,23.03,-36.8598768458823
29.0030211480369,-30,23.04,-41.3840880826488
29.0156092648547,10,23.05,-39.1527727618043
29.0281973816724,51.5,23.06,-43.4099070727177
29.0407854984901,93,23.07,-38.8373041195827
29.0533736153078,129,23.08,-32.9984534571824
29.0659617321256,167.5,23.09,-35.2118709836617
29.0785498489433,202,23.1,-53.2365764551983
29.091137965761,234.5,23.11,-49.132347106502
29.1037260825787,265,23.12,-40.3382807308993
29.1163141993965,290,23.13,-34.5011677021771
29.1289023162142,309.5,23.14,-48.2023214429419
29.1414904330319,328,23.15,-46.9950059366974
29.1540785498496,340.5,23.16,-42.2705724166225
29.1666666666674,347,23.17,-43.3085592874458
29.1792547834851,348.5,23.18,-39.1897550542119
29.1918429003028,349.5,23.19,-36.2408602846787
29.2044310171205,345,23.2,-37.8367655874818
29.2170191339383,340.5,23.21,-49.0188257910086
29.229607250756,329.5,23.22,-38.4808789183967
29.2421953675737,319.5,23.23,-38.6710819009521
29.2547834843914,307,23.24,-36.8784038900289
29.2673716012092,290.5,23.25,-50.0750968411993
29.2799597180269,274,23.26,-39.1057007000079
29.2925478348446,255,23.27,-44.7759042077567
29.3051359516623,239,23.28,-38.6950506895243
29.3177240684801,229,23.29,-39.3150640660033
29.3303121852978,216.5,23.3,-39.2622117477561
29.3429003021155,209.5,23.31,-43.4509033829318
29.3554884189332,206.5,23.32,-53.3975125848786
29.368076535751,204,23.33,-38.9906827414073
29.3806646525687,205.5,23.34,-49.7502624778309
29.3932527693864,209,23.35,-33.700551847569
29.4058408862041,213.5,23.36,-40.234197127902
29.4184290030218,221,23.37,-51.1313278600598
29.4310171198396,225.5,23.38,-54.2220355960988
29.4436052366573,237.5,23.39,-38.3234990424586
29.456193353475,250,23.4,-44.8285765096552
29.4687814702927,264.5,23.41,-36.6014113926277
29.4813695871105,277.5,23.42,-48.9485706816912
29.4939577039282,298.5,23.43,-37.167171397717
29.5065458207459,315,23.44,-33.8664378426979
29.5191339375636,329.5,23.45,-39.8058048001412
29.5317220543814,344,23.46,-40.1380767999207
29.5443101711991,360.5,23.47,-48.6209301388221
29.5568982880168,376.5,23.48,-51.0608560208031
29.5694864048345,396,23.49,-41.2970560126209
29.5820745216523,415,23.5,-39.0550020317416
29.59466263847,432.5,23.51,-38.6161328730484
29.6072507552877,450.5,23.52,-43.8953008005778
29.6198388721054,466,23.53,-37.1467144704349
29.6324269889232,479,23.54,-44.6197420391352
29.6450151057409,488,23.55,-36.1724428864602
29.6576032225586,497.5,23.56,-33.7233421628944
29.6701913393763,503,23.57,-37.2569287701124
29.6827794561941,507,23.58,-40.1879296932973
29.6953675730118,504,23.59,-38.5970126139926
29.7079556898295,503,23.6,-39.3740793024428
29.7205438066472,497,23.61,-47.0814845451525
29.733131923465,490,23.62,-38.2916210146042
29.7457200402827,480.5,23.63,-43.451754674241
29.7583081571004,471,23.64,-41.6656068921665
29.7708962739181,459,23.65,-50.9970189164571
29.7834843907359,443,23.66,-44.4474066206833
29.7960725075536,428,23.67,-42.4688400888348
29.8086606243713,408,23.68,-41.4388879044714
29.821248741189,393,23.69,-36.0278390498177
29.8338368580068,378,23.7,-35.9676319073991
29.8464249748245,366,23.71,-39.9801457239848
29.8590130916422,355,23.72,-43.844332080825
29.8716012084599,343,23.73,-40.4080439142261
29.8841893252777,332,23.74,-49.5336844159027
29.8967774420954,320.5,23.75,-37.5169400919623
29.9093655589131,306,23.76,-41.4327316157986
29.9219536757308,294.5,23.77,-41.7542870840141
29.9345417925486,280.5,23.78,-38.5110302700337
29.9471299093663,268.5,23.79,-38.8807084940242
29.959718026184,253,23.8,-42.2943002250835
29.9723061430017,238.5,23.81,-41.4210216497117
29.9848942598194,226,23.82,-41.5716838815694
29.9974823766372,214.5,23.83,-36.1328791121065
30.0100704934549,201.5,23.84,-46.1727045846257
30.0226586102726,191.5,23.85,-39.9813450048043
30.0352467270903,179,23.86,-36.1789051622905
30.0478348439081,165.5,23.87,-35.1948763226576
30.0604229607258,151.5,23.88,-61.329857840003
30.0730110775435,138,23.89,-38.6840233895192
30.0855991943612,127.5,23.9,-41.2144583888181
30.098187311179,114.5,23.91,-40.5833773679072
30.1107754279967,103,23.92,-38.8271941148812
30.1233635448144,91.5,23.93,-37.019926051543
30.1359516616321,77.5,23.94,-46.1504045933055
30.1485397784499,60,23.95,-57.760080937013
30.1611278952676,41,23.96,-35.5564218897673
30.1737160120853,22.5,23.97,-34.0741576856009
30.186304128903,7.5,23.98,-35.0546933216664
30.1988922457208,-7.5,23.99,-37.3206751539461
30.2114803625385,-25,24,-27.9980171366097
30.2240684793562,-38,24.01,-35.4423124999494
30.2366565961739,-51,24.02,-37.964734232569
30.2492447129917,-65.5,24.03,-35.3940136152889
30.2618328298094,-77.5,24.04,-44.1721277182363
30.2744209466271,-91.5,24.05,-32.9993743271543
30.2870090634448,-99.5,24.06,-37.2434654151477
30.2995971802626,-105,24.07,-36.1303893610351
30.3121852970803,-110,24.08,-39.7727819631846
30.324773413898,-115.5,24.09,-54.2000071763827
30.3373615307157,-120.5,24.1,-41.5374825669568
30.3499496475335,-121.5,24.11,-36.4882336289379
30.3625377643512,-123.5,24.12,-43.5846657434719
30.3751258811689,-123,24.13,-39.3623019965379
30.3877139979866,-127.5,24.14,-35.453626407712
30.4003021148044,-126,24.15,-44.7474811717084
30.4128902316221,-125.5,24.16,-41.9161455919311
30.4254783484398,-126.5,24.17,-48.3823365978323
30.4380664652575,-129,24.18,-44.9830742210933
30.4506545820753,-129.5,24.19,-39.0320988645673
30.463242698893,-131.5,24.2,-37.3995108583097
30.4758308157107,-138.5,24.21,-37.8258217490039
30.4884189325284,-144,24.22,-35.1327474759975
30.5010070493462,-152.5,24.23,-35.9422852673509
30.5135951661639,-160,24.24,-32.7262280312691
30.5261832829816,-169,24.25,-41.0717279720428
30.5387713997993,-173,24.26,-39.2545799421914
30.551359516617,-177,24.27,-43.6281570020007
30.5639476334348,-182,24.28,-43.3131772336319
30.5765357502525,-185.5,24.29,-44.9637673226624
30.5891238670702,-188,24.3,-37.9899698317458
30.6017119838879,-189.5,24.31,-35.6118037280477
30.6143001007057,-189,24.32,-55.7288524759477
30.6268882175234,-187,24.33,-45.1961423191856
30.6394763343411,-180,24.34,-54.8334543508307
30.6520644511588,-170,24.35,-51.4760198721543
30.6646525679766,-159.5,24.36,-49.4418012148928
30.6772406847943,-142.5,24.37,-34.0865418897707
30.689828801612,-123.5,24.38,-34.4519241647923
30.7024169184297,-101,24.39,-37.4297553720102
30.7150050352475,-74,24.4,-37.9589789211008
30.7275931520652,-46.5,24.41,-33.0766636399151
30.7401812688829,-17.5,24.42,-41.4889255033234
30.7527693857006,8.5,24.43,-47.3897480120084
30.7653575025184,37.5,24.44,-41.8924695843415
30.7779456193361,63.5,24.45,-41.009955682793
30.7905337361538,89.5,24.46,-41.1058274164576
30.8031218529715,110.5,24.47,-39.5993515209991
30.8157099697893,131.5,24.48,-40.1078158912323
30.828298086607,147,24.49,-33.1055635562497
30.8408862034247,159,24.5,-39.9612751475379
30.8534743202424,166.5,24.51,-45.8853476718043
30.8660624370602,167.5,24.52,-35.7206459018813
30.8786505538779,164.5,24.53,-37.5061053138676
30.8912386706956,160.5,24.54,-42.8456410998702
30.9038267875133,153,24.55,-38.1455652559595
30.9164149043311,143,24.56,-35.3558700115055
30.9290030211488,135,24.57,-37.4060636406683
30.9415911379665,125.5,24.58,-44.5426863342103
30.9541792547842,117.5,24.59,-47.766011969295
30.966767371602,108,24.6,-40.4942088792246
30.9793554884197,101.5,24.61,-35.8492261617121
30.9919436052374,96,24.62,-41.9237665218563
31.0045317220551,94,24.63,-48.4143147985591
31.0171198388729,93,24.64,-36.3138513215247
31.0297079556906,92.5,24.65,-40.2422232496864
31.0422960725083,98,24.66,-37.6727959271568
31.054884189326,104,24.67,-39.4214539618975
31.0674723061437,112,24.68,-46.0375411283733
31.0800604229615,121,24.69,-51.1426385316217
31.0926485397792,130.5,24.7,-45.9459003718989
31.1052366565969,142.5,24.71,-35.0681277213365
31.1178247734146,150,24.72,-45.4530415265643
31.1304128902324,159,24.73,-42.8868075597897
31.1430010070501,166,24.74,-32.5282812500618
31.1555891238678,172,24.75,-46.1945313723582
31.1681772406855,178,24.76,-36.6701852932781
31.1807653575033,182.5,24.77,-44.2760427860639
31.193353474321,183.5,24.78,-52.3104917927111
31.2059415911387,187,24.79,-33.8868486526965
31.2185297079564,186.5,24.8,-45.838314363865
31.2311178247742,186,24.81,-51.3915144706068
31.2437059415919,184.5,24.82,-34.1075498051794
31.2562940584096,183.5,24.83,-39.0730733268951
31.2688821752273,181,24.84,-36.9423029074403
31.2814702920451,176.5,24.85,-39.4815185839324
31.2940584088628,167.5,24.86,-52.3102017123149
31.3066465256805,165,24.87,-39.5007228029568
31.3192346424982,157.5,24.88,-40.2304435783054
31.331822759316,151,24.89,-53.9193126065152
31.3444108761337,146,24.9,-47.3117383370217
31.3569989929514,140,24.91,-41.3697701688894
31.3695871097691,134,24.92,-33.5772128156679
31.3821752265869,127,24.93,-43.93240103698
31.3947633434046,117.5,24.94,-39.015272205367
31.4073514602223,110.5,24.95,-36.7419684516941
31.41993957704,103,24.96,-50.840803569908
31.4325276938578,97.5,24.97,-37.9314761731376
31.4451158106755,91.5,24.98,-39.3249400326957
31.4577039274932,84.5,24.99,-42.4229292041451
31.4702920443109,81,25,-36.8176230692082
31.4828801611287,74.5,25.01,-41.2638246359986
31.4954682779464,69.5,25.02,-42.9937811288112
31.5080563947641,64,25.03,-55.6909667463319
31.5206445115818,61.5,25.04,-45.7862312789196
31.5332326283996,55.5,25.05,-50.9637998220103
31.5458207452173,48,25.06,-49.2914319971572
31.558408862035,39.5,25.07,-36.2434729933348
31.5709969788527,31,25.08,-38.7476454785974
31.5835850956705,18.5,25.09,-37.0718651374612
31.5961732124882,8,25.1,-39.3676546256609
31.6087613293059,-5,25.11,-49.5998737935772
31.6213494461236,-16.5,25.12,-36.4468691760014
31.6339375629413,-25.5,25.13,-53.771220998981
31.6465256797591,-34.5,25.14,-47.9580766909148
31.6591137965768,-40.5,25.15,-46.003629754252
31.6717019133945,-50,25.16,-42.882406548933
31.6842900302122,-54.5,25.17,-36.6949854374471
31.69687814703,-58.5,25.18,-42.284769975699
31.7094662638477,-60,25.19,-39.2305102260702
31.7220543806654,-60,25.2,-43.7541246571948
31.7346424974831,-56.5,25.21,-43.634554275438
31.7472306143009,-50,25.22,-46.6166123703575
31.7598187311186,-42.5,25.23,-48.6309798009453
31.7724068479363,-31,25.24,-40.6992297963485
31.784994964754,-20,25.25,-53.5555026792533
31.7975830815718,-9.5,25.26,-40.3130656871038
31.8101711983895,1,25.27,-43.3241566643813
31.8227593152072,9,25.28,-46.0970618529995
31.8353474320249,17,25.29,-36.4060240026346
31.8479355488427,25.5,25.3,-54.1962950858362
31.8605236656604,31.5,25.31,-37.1459276814984
31.8731117824781,35,25.32,-36.1159606794122
31.8856998992958,34.5,25.33,-49.5726271425361
31.8982880161136,35.5,25.34,-42.1227253465169
31.9108761329313,33,25.35,-36.2360862360279
31.923464249749,25.5,25.36,-42.5799678125669
31.9360523665667,20.5,25.37,-40.0592187032526
31.9486404833845,14.5,25.38,-38.6910719955519
31.9612286002022,7.5,25.39,-36.8799458336852
31.9738167170199,2,25.4,-37.1724552986634
31.9864048338376,-4.5,25.41,-36.5307838997308
31.9989929506554,-12.5,25.42,-39.0016768885918
32.0115810674731,-20.5,25.43,-48.2138601209976
32.0241691842908,-28,25.44,-39.5161452710488
32.0367573011085,-34,25.45,-47.6457277454447
32.0493454179263,-43,25.46,-43.6446585289964
32.061933534744,-49,25.47,-36.3280055815902
32.0745216515617,-56.5,25.48,-43.198329614759
32.0871097683794,-64,25.49,-37.4973298254797
32.0996978851972,-75,25.5,-35.7890835871632
32.1122860020149,-85.5,25.51,-35.5841240545952
32.1248741188326,-93.5,25.52,-41.3719687770975
32.1374622356503,-103.5,25.53,-46.5594196669664
32.1500503524681,-108.5,25.54,-38.7010520571167
32.1626384692858,-116.5,25.55,-47.0445777425204
32.1752265861035,-123,25.56,-48.5412682515634
32.1878147029212,-129,25.57,-36.5601103613626
32.2004028197389,-133.5,25.58,-44.5892549634174
32.2129909365567,-132,25.59,-49.7973647467988
32.2255790533744,-129.5,25.6,-45.8438823517853
32.2381671701921,-125.5,25.61,-33.5437583480322
32.2507552870098,-126,25.62,-46.383720376774
32.2633434038276,-120.5,25.63,-46.1470261357067
32.2759315206453,-109.5,25.64,-41.4780330715536
32.288519637463,-105.5,25.65,-32.9361594586927
32.3011077542807,-100.5,25.66,-50.8818867655469
32.3136958710985,-92.5,25.67,-36.0987237496543
32.3262839879162,-92.5,25.68,-41.2564406715157
32.3388721047339,-91.5,25.69,-40.5659520236425
32.3514602215516,-91,25.7,-44.4257823621634
32.3640483383694,-81,25.71,-40.628224313616
32.3766364551871,-79,25.72,-38.6127334523372
32.3892245720048,-74.5,25.73,-33.911208680533
32.4018126888225,-72.5,25.74,-45.7509176707713
32.4144008056403,-73.5,25.75,-42.8501860258923
32.426988922458,-78,25.76,-39.5117922071848
32.4395770392757,-83,25.77,-36.5323687969934
32.4521651560934,-89,25.78,-52.9915385202801
32.4647532729112,-91.5,25.79,-37.5554466218665
32.4773413897289,-92,25.8,-40.2487918802558
32.4899295065466,-95,25.81,-44.9141161074339
32.5025176233643,-93.5,25.82,-44.1391265996852
32.5151057401821,-90.5,25.83,-38.7526308516972
32.5276938569998,-85.5,25.84,-45.147286387415
32.5402819738175,-76.5,25.85,-44.696114880236
32.5528700906352,-65,25.86,-44.6107694716821
32.565458207453,-50,25.87,-52.0478493696873
32.5780463242707,-35,25.88,-41.2766664789196
32.5906344410884,-14.5,25.89,-42.9493130263545
32.6032225579061,1.5,25.9,-40.0878523312583
32.6158106747239,20,25.91,-46.0969265159125
32.6283987915416,36,25.92,-35.9191692878508
32.6409869083593,51.5,25.93,-44.5107651201998
32.653575025177,64,25.94,-54.1966170798054
32.6661631419948,76.5,25.95,-39.1536491634637
32.6787512588125,80.5,25.96,-40.6849681544839
32.6913393756302,88,25.97,-42.2475538408791
32.7039274924479,88.5,25.98,-37.4390390805908
32.7165156092656,84.5,25.99,-46.1928324879648
32.7291037260834,82,26,-45.0662699651506
32.7416918429011,78.5,26.01,-44.8664957480522
32.7542799597188,70,26.02,-40.1373032316913
32.7668680765365,64,26.03,-38.3613940202297
32.7794561933543,55,26.04,-54.434026851865
32.792044310172,44,26.05,-51.7161772766046
32.8046324269897,38,26.06,-45.8113008809221
32.8172205438074,29.5,26.07,-37.4510279475534
32.8298086606252,20,26.08,-39.7396824333594
32.8423967774429,12.5,26.09,-41.208173393029
32.8549848942606,7,26.1,-38.2369577183695
32.8675730110783,0,26.11,-37.2316903591508
32.8801611278961,-3,26.12,-44.8752378431787
32.8927492447138,-10,26.13,-34.652175153677
32.9053373615315,-11.5,26.14,-39.4771295913529
32.9179254783492,-14.5,26.15,-37.2975028082881
32.930513595167,-21,26.16,-46.918557757797
32.9431017119847,-21,26.17,-37.8268386569856
32.9556898288024,-24.5,26.18,-39.3893917232739
32.9682779456201,-27.5,26.19,-41.5387470965952
32.9808660624379,-29.5,26.2,-33.8131422995553
32.9934541792556,-34,26.21,-41.6641825554967
33.0060422960733,-39.5,26.22,-40.1171034031982
33.018630412891,-44,26.23,-47.7019575986804
33.0312185297088,-48.5,26.24,-50.6938683303799
33.0438066465265,-53,26.25,-36.8148742489291
33.0563947633442,-58,26.26,-40.1293984367888
33.0689828801619,-62,26.27,-38.2186899301793
33.0815709969797,-69.5,26.28,-43.5055438156705
33.0941591137974,-78,26.29,-41.7865623759946
33.1067472306151,-89,26.3,-51.4444758673876
33.1193353474328,-99.5,26.31,-41.4255786154875
33.1319234642506,-111.5,26.32,-44.9952854639383
33.1445115810683,-120,26.33,-39.1462035672939
33.157099697886,-131,26.34,-37.7880384880921
33.1696878147037,-139.5,26.35,-47.2244257403853
33.1822759315215,-151.5,26.36,-34.079028491152
33.1948640483392,-163,26.37,-44.8564131530625
33.2074521651569,-174.5,26.38,-41.439950488107
33.2200402819746,-185,26.39,-44.1812735941302
33.2326283987924,-190,26.4,-41.8100611757729
33.2452165156101,-190.5,26.41,-40.2089878128834
33.2578046324278,-192,26.42,-51.4050619154196
33.2703927492455,-191,26.43,-36.9109788241376
33.2829808660632,-186.5,26.44,-44.9013617581301
33.295568982881,-184.5,26.45,-43.0803946961538
33.3081570996987,-181,26.46,-51.1663809471782
33.3207452165164,-179,26.47,-42.1926938735683
33.3333333333341,-173.5,26.48,-39.7457638959678
33.3459214501519,-169.5,26.49,-39.3207726514785
33.3585095669696,-167,26.5,-41.0441414372362
33.3710976837873,-161,26.51,-42.7498426333527
33.383685800605,-158.5,26.52,-37.0110693424965
33.3962739174228,-157,26.53,-40.5913761574247
33.4088620342405,-159,26.54,-43.8736287286209
33.4214501510582,-160.5,26.55,-40.6875580740641
33.4340382678759,-164.5,26.56,-42.0934596257682
33.4466263846937,-170,26.57,-52.0160795298214
33.4592145015114,-178,26.58,-35.6423856080832
33.4718026183291,-186,26.59,-37.1638366999703
33.4843907351468,-192,26.6,-48.6739850414181
33.4969788519646,-201.5,26.61,-40.4086322567391
33.5095669687823,-213,26.62,-45.1393465664267
33.5221550856,-222.5,26.63,-41.9393799422461
33.5347432024177,-232,26.64,-43.6461119766993
33.5473313192355,-242,26.65,-51.7388619172976
33.5599194360532,-249.5,26.66,-34.2943319770952
33.5725075528709,-256.5,26.67,-51.8793786571075
33.5850956696886,-256.5,26.68,-35.7075683546823
33.5976837865064,-256.5,26.69,-38.9665566147169
33.6102719033241,-254,26.7,-49.2479083788952
33.6228600201418,-249.5,26.71,-39.5382488667498
33.6354481369595,-245,26.72,-36.4281160266694
33.6480362537773,-240,26.73,-39.8278321253828
33.660624370595,-234,26.74,-36.0401958588737
33.6732124874127,-224.5,26.75,-43.9859878069646
33.6858006042304,-212.5,26.76,-42.6022003751581
33.6983887210482,-200.5,26.77,-42.2239024045922
33.7109768378659,-185.5,26.78,-41.8188685052919
33.7235649546836,-172,26.79,-46.3193189857097
33.7361530715013,-160.5,26.8,-43.7589256616589
33.7487411883191,-150,26.81,-35.6105492840089
33.7613293051368,-138,26.82,-40.1715251295121
33.7739174219545,-130,26.83,-36.1152409517869
33.7865055387722,-122,26.84,-39.1437825748332
33.7990936555899,-116.5,26.85,-47.8591240047304
33.8116817724077,-111.5,26.86,-38.5799711803619
33.8242698892254,-107.5,26.87,-35.0311337657913
33.8368580060431,-105.5,26.88,-43.6706577277265
33.8494461228608,-107,26.89,-47.5573228728176
33.8620342396786,-106,26.9,-47.1664681518179
33.8746223564963,-106.5,26.91,-42.4803941513626
33.887210473314,-110.5,26.92,-42.1596815447143
33.8997985901317,-117,26.93,-40.6457573382984
33.9123867069495,-125,26.94,-39.1115320220497
33.9249748237672,-132,26.95,-47.4373060692103
33.9375629405849,-141,26.96,-40.2766511601625
33.9501510574026,-147,26.97,-37.4197180749829
33.9627391742204,-152.5,26.98,-45.9594577171303
33.9753272910381,-159.5,26.99,-39.7850444671323
33.9879154078558,-167.5,27,-43.8856844426882
34.0005035246735,-175,27.01,-41.728927894619
34.0130916414913,-181.5,27.02,-46.1514605789922
34.025679758309,-188,27.03,-50.604912956906
34.0382678751267,-192.5,27.04,-40.5076749748615
34.0508559919444,-195.5,27.05,-34.0916839094906
34.0634441087622,-199,27.06,-39.7906487504712
34.0760322255799,-201,27.07,-59.1258442037411
34.0886203423976,-204,27.08,-42.7330149229039
34.1012084592153,-207.5,27.09,-52.3062456696744
34.1137965760331,-208,27.1,-36.6055652436618
34.1263846928508,-210.5,27.11,-50.526974444496
34.1389728096685,-211.5,27.12,-39.3673456140561
34.1515609264862,-212,27.13,-50.3579729598312
34.164149043304,-208.5,27.14,-42.9467841874681
34.1767371601217,-209,27.15,-44.5639455893247
34.1893252769394,-211.5,27.16,-35.2648549952941
34.2019133937571,-213,27.17,-40.1577609973883
34.2145015105749,-215,27.18,-52.0030173761232
34.2270896273926,-214,27.19,-36.6542837664702
34.2396777442103,-214.5,27.2,-48.5269654129228
34.252265861028,-212.5,27.21,-44.9970757055066
34.2648539778458,-209,27.22,-40.4874675023637
34.2774420946635,-205,27.23,-51.9685267372136
34.2900302114812,-199,27.24,-46.6469051811352
34.3026183282989,-195,27.25,-34.7165423044442
34.3152064451167,-190.5,27.26,-46.1532601999039
34.3277945619344,-188,27.27,-66.0949615558134
34.3403826787521,-184,27.28,-41.9592617977929
34.3529707955698,-178.5,27.29,-44.6018925712532
34.3655589123875,-173.5,27.3,-50.0469752161308
34.3781470292053,-167,27.31,-52.2866726953425
34.390735146023,-159,27.32,-43.4354022090951
34.4033232628407,-147.5,27.33,-47.6335909383279
34.4159113796584,-137,27.34,-44.337769978293
34.4284994964762,-124,27.35,-45.7440533822262
34.4410876132939,-112.5,27.36,-42.510997070467
34.4536757301116,-98.5,27.37,-38.3293416673814
34.4662638469293,-84,27.38,-41.1952553084298
34.4788519637471,-72,27.39,-47.1586014129609
34.4914400805648,-56,27.4,-52.3686912515033
34.5040281973825,-43.5,27.41,-38.5482306456082
34.5166163142002,-29,27.42,-43.4396248236626
34.529204431018,-16,27.43,-41.918790497465
34.5417925478357,-1,27.44,-41.0328291979298
34.5543806646534,15.5,27.45,-41.5649597153186
34.5669687814711,31,27.46,-39.8912550572768
